,Fare_Amt,tripDurationHours,tipPC,depart_income,arriv_income,Trip_Distance,Payment_Type
11201,6.1,0.0944444444444,0.16393442623,138.760957512,64.1674781822,1.7,Credit
11202,7.7,0.15,0.25974025974,26.7751177863,19.3790709046,1.89,Credit
11203,5.9,0.075,0.0,22.2377302013,22.2377302013,0.9,Cash
11204,6.5,0.14,0.230769230769,115.621026064,252.197724718,1.3,Credit
11205,6.1,0.117222222222,0.0,94.386319293,158.973138597,1.2,Cash
11206,6.2,0.0955555555556,0.0,158.973138597,120.643519106,1.1,Cash
11207,10.6,0.158333333333,0.15,252.197724718,23.4418832441,3.5,Credit
11208,5.0,0.06,0.0,119.356719782,42.750828305,0.9,Cash
11209,4.5,0.0922222222222,0.222222222222,252.197724718,252.197724718,0.4,Credit
11210,12.7,0.335555555556,0.2,158.973138597,111.452010793,2.5,Credit
11211,5.7,0.113888888889,0.149122807018,147.284296274,111.452010793,0.9,Credit
11212,4.5,0.0575,0.0,170.259992779,178.157744482,0.7,Cash
11213,12.7,0.274444444444,0.0,64.1674781822,94.386319293,3.2,Cash
11214,7.1,0.133888888889,0.0,119.356719782,139.074511059,1.2,Cash
11215,7.3,0.128055555556,0.0,170.550403502,158.973138597,1.8,Cash
11216,7.3,0.173888888889,0.0,94.386319293,158.973138597,1.3,Cash
11217,8.6,0.165277777778,0.0,139.074511059,115.621026064,1.9,Cash
11218,4.3,0.0252777777778,0.0,138.760957512,64.1674781822,0.5,Cash
11219,3.7,0.0330555555556,0.0,170.259992779,205.936708269,0.8,Cash
11220,9.9,0.210555555556,0.0,94.386319293,205.936708269,2.4,Cash
11221,11.3,0.291666666667,0.0,147.284296274,64.1674781822,2.8,Cash
11222,6.2,0.0875,0.0,115.621026064,158.973138597,1.3,Cash
11223,5.9,0.0955555555556,0.0,119.356719782,101.184332311,0.6,Cash
11224,4.2,0.0352777777778,0.0,147.284296274,158.973138597,0.5,Cash
11225,8.1,0.21,0.0,139.074511059,119.356719782,1.4,Cash
11226,9.0,0.184722222222,0.0,147.284296274,139.074511059,2.3,Cash
11227,4.1,0.0613888888889,0.0,147.284296274,158.973138597,0.6,Cash
11228,4.6,0.0444444444444,0.0,252.197724718,158.973138597,0.7,Cash
11229,7.7,0.158333333333,0.0,42.750828305,121.765217175,2.0,Cash
11230,5.4,0.0788888888889,0.0,121.765217175,139.074511059,0.9,Cash
11231,8.2,0.144722222222,0.0,26.9055904624,24.27830721,2.1,Cash
11232,13.4,0.214722222222,0.25,136.763860839,138.760957512,4.8,Credit
11233,8.5,0.169722222222,0.0,138.760957512,138.760957512,2.3,Cash
11234,5.7,0.0966666666667,0.0,94.386319293,121.765217175,1.3,CASH
11235,4.1,0.0661111111111,0.0,121.765217175,119.356719782,0.5,CASH
11236,4.1,0.0708333333333,0.0,147.284296274,120.643519106,0.6,CASH
11237,24.9,0.416666666667,0.0,,138.760957512,9.59,CASH
11238,16.1,0.266666666667,0.0,,101.184332311,0.2,CASH
11239,5.7,0.116666666667,0.0,94.386319293,120.643519106,0.95,CASH
11240,7.3,0.133333333333,0.0,158.973138597,170.259992779,1.89,CASH
11241,8.9,0.0666666666667,0.224719101124,147.284296274,115.621026064,2.53,Credit
11242,6.1,0.116666666667,0.0,158.973138597,302.957837437,1.48,CASH
11243,6.1,-0.0166666666667,0.147540983607,138.760957512,178.157744482,1.43,Credit
11244,5.7,0.1,0.0,115.621026064,121.765217175,1.19,CASH
11245,6.9,0.133333333333,0.0,121.765217175,139.074511059,1.61,CASH
11246,12.5,0.233333333333,0.0,158.973138597,18.731099623,4.27,Credit
11247,12.1,0.333333333333,0.0,120.643519106,111.452010793,2.58,Credit
11248,9.3,0.25,0.215053763441,115.621026064,101.184332311,2.18,Credit
11249,3.7,0.05,0.0,205.936708269,252.197724718,0.71,CASH
11250,7.7,0.133333333333,0.0,147.284296274,115.621026064,2.16,CASH
11251,4.5,0.0666666666667,0.0,119.356719782,111.452010793,0.6,CASH
11252,6.9,0.133333333333,0.0,170.259992779,147.284296274,1.94,CASH
11253,4.9,0.1,0.0,115.621026064,252.197724718,1.01,CASH
11254,19.3,0.266666666667,0.0,136.763860839,205.936708269,7.88,CASH
11255,4.5,0.0833333333333,0.0,111.452010793,119.356719782,0.58,CASH
11256,25.9,0.460833333333,0.42471042471,147.284296274,,9.3,Credit
11257,15.7,0.3,0.0,178.157744482,119.356719782,5.03,CASH
11258,8.1,0.216666666667,0.246913580247,119.356719782,21.3128239511,1.36,Credit
11259,6.9,0.166666666667,0.0,119.356719782,121.765217175,1.12,CASH
11260,27.3,0.466666666667,0.0,,120.643519106,10.8,CASH
11261,5.7,0.116666666667,0.0,119.356719782,139.074511059,0.88,CASH
11262,5.3,0.0833333333333,0.188679245283,252.197724718,302.957837437,1.03,Credit
11263,10.6,0.1625,0.15,147.284296274,215.183243508,3.6,Credit
11264,45.0,-0.0333333333333,0.133333333333,27.7688679245,27.7688679245,0.0,Credit
11265,7.7,0.15,0.25974025974,215.183243508,119.356719782,1.99,Credit
11266,11.1,0.281666666667,0.0,170.550403502,158.973138597,2.2,Cash
11267,28.1,0.588055555556,0.0,,94.386319293,10.3,Cash
11268,4.2,0.0366666666667,0.0,42.750828305,119.356719782,0.3,No Charge
11269,23.7,0.513333333333,0.2,302.957837437,22.4447877594,8.1,Credit
11270,5.9,0.0861111111111,0.0,120.643519106,238.665860215,0.7,Cash
11271,5.1,0.0669444444444,0.0,157.477740509,170.259992779,0.4,Cash
11272,4.1,0.0625,0.0,158.973138597,158.973138597,0.5,Cash
11273,24.3,0.4175,0.102880658436,64.1674781822,,9.0,Credit
11274,4.5,0.0708333333333,0.0,94.386319293,238.665860215,0.8,Cash
11275,15.5,0.241388888889,0.0,26.7751177863,94.386319293,5.4,Cash
11276,4.6,0.0477777777778,0.0,157.477740509,302.957837437,0.7,Cash
11277,8.6,0.182222222222,0.116279069767,120.643519106,139.074511059,2.1,Credit
11278,18.1,0.325,0.0,27.7986865239,252.197724718,6.9,Cash
11279,7.3,0.1725,0.0,119.356719782,139.074511059,1.5,Cash
11280,4.6,0.0441666666667,0.0,111.452010793,115.621026064,0.7,Cash
11281,15.8,0.295833333333,0.0,205.936708269,101.184332311,5.1,Cash
11282,6.2,0.0775,0.0,115.621026064,147.284296274,1.6,Cash
11283,3.8,0.0227777777778,0.0,42.750828305,42.750828305,0.4,Cash
11284,5.3,0.0969444444444,0.0,120.643519106,238.665860215,1.1,Cash
11285,14.5,0.391388888889,0.0,21.3128239511,238.665860215,3.3,Cash
11286,5.7,0.0880555555556,0.0,252.197724718,115.621026064,1.4,CASH
11287,5.3,0.116666666667,0.0,64.1674781822,138.760957512,1.04,CASH
11288,9.3,0.206666666667,0.0,252.197724718,138.760957512,2.6,CASH
11289,7.7,0.205,0.0,,138.760957512,1.6,CASH
11290,6.9,0.133333333333,0.0,94.386319293,111.452010793,1.58,CASH
11291,4.9,0.1,0.0,238.665860215,120.643519106,0.8,CASH
11292,12.5,0.316666666667,0.0,178.157744482,120.643519106,3.49,CASH
11293,4.1,0.05,0.0,170.550403502,170.550403502,0.56,CASH
11294,8.9,0.183333333333,0.0,158.973138597,170.550403502,2.54,CASH
11295,3.3,0.0333333333333,0.454545454545,121.765217175,94.386319293,0.46,Credit
11296,10.9,0.25,0.0,119.356719782,252.197724718,2.67,CASH
11297,11.3,0.316666666667,0.0,115.621026064,170.550403502,2.31,CASH
11298,7.7,0.183333333333,0.0,302.957837437,170.550403502,1.52,CASH
11299,3.7,0.05,0.0,158.973138597,115.621026064,0.69,CASH
11300,8.9,0.166666666667,0.112359550562,138.760957512,26.7751177863,2.39,Credit
11301,4.9,0.0666666666667,0.0,178.157744482,302.957837437,0.91,CASH
11302,5.7,0.1,0.0,111.452010793,158.973138597,1.09,CASH
11303,9.7,0.133333333333,0.144329896907,208.774085523,64.1674781822,3.02,Credit
11304,13.3,0.166666666667,0.0,157.477740509,119.356719782,4.72,CASH
11305,5.3,0.116666666667,0.0,121.765217175,111.452010793,0.74,CASH
11306,7.8,0.129722222222,0.0,48.0248503838,16.3728272775,1.7,Cash
11307,16.5,0.216388888889,0.249696969697,77.6545853926,205.936708269,6.9,Credit
11308,10.5,0.25,0.0,101.184332311,252.197724718,2.94,CASH
11309,5.7,0.116666666667,0.0,119.356719782,139.074511059,1.18,CASH
11310,5.7,0.137222222222,0.0,252.197724718,205.936708269,0.7,CASH
11311,6.5,0.121944444444,0.0,136.763860839,139.074511059,1.4,CASH
11312,30.1,0.466666666667,0.0,115.621026064,30.349915638,12.72,CASH
11313,6.5,0.116666666667,0.0,139.074511059,95.1038858049,1.72,CASH
11314,6.1,0.133333333333,0.0,94.386319293,147.284296274,0.94,CASH
11315,8.5,0.15,0.0,147.284296274,64.1674781822,2.61,CASH
11316,3.7,0.0333333333333,0.0,119.356719782,101.184332311,0.49,CASH
11317,12.5,0.333333333333,0.0,170.550403502,121.765217175,3.26,CASH
11318,14.5,0.2,0.206896551724,21.3128239511,20.3178816325,4.95,Credit
11319,6.5,0.166666666667,0.0,252.197724718,252.197724718,0.73,CASH
11320,7.7,0.166666666667,0.0,111.452010793,252.197724718,1.71,CASH
11321,4.1,0.05,0.0,252.197724718,205.936708269,0.66,CASH
11322,5.7,0.116666666667,0.350877192982,158.973138597,147.284296274,1.17,Credit
11323,4.9,0.0833333333333,0.204081632653,238.665860215,94.386319293,0.73,Credit
11324,5.7,0.116666666667,0.0,147.284296274,94.386319293,1.15,CASH
11325,18.1,0.433333333333,0.0,101.184332311,157.477740509,5.64,CASH
11326,8.9,0.2,0.224719101124,42.750828305,115.621026064,2.24,Credit
11327,8.9,0.15,0.0,139.074511059,95.1038858049,2.57,CASH
11328,9.3,0.15,0.0,42.750828305,205.936708269,2.39,CASH
11329,8.9,0.233333333333,0.0,252.197724718,157.477740509,2.03,CASH
11330,5.0,0.0725,0.0,,22.4447877594,0.8,Cash
11331,14.1,0.3,0.0,121.765217175,77.6545853926,4.6,CASH
11332,5.7,0.1,0.0,147.284296274,252.197724718,1.31,CASH
11333,7.8,0.155,0.25641025641,21.3128239511,119.356719782,1.5,Credit
11334,23.7,0.5,0.0,115.621026064,36.4885473838,8.76,Credit
11335,4.6,0.065,0.2,121.765217175,119.356719782,0.6,Credit
11336,3.0,0.0180555555556,0.0,20.1380564446,20.1380564446,0.0,Cash
11337,6.5,0.106666666667,0.0,94.386319293,119.356719782,1.9,Cash
11338,6.5,0.106666666667,0.0,,119.356719782,1.9,Cash
11339,12.9,0.183333333333,0.0,119.356719782,22.2377302013,5.29,CASH
11340,9.3,0.183333333333,0.0,120.643519106,119.356719782,2.43,CASH
11341,8.9,0.25,0.0,170.550403502,205.936708269,1.3,CASH
11342,6.2,0.0761111111111,0.0,158.973138597,302.957837437,1.5,Cash
11343,13.9,0.261111111111,0.0,77.6545853926,139.074511059,4.3,Cash
11344,7.7,0.169722222222,0.0,170.550403502,138.760957512,1.8,Cash
11345,11.8,0.204722222222,0.0,120.643519106,27.4665365713,3.9,Cash
11346,17.9,0.456944444444,0.0,,101.184332311,4.4,Cash
11347,2.5,0.01,0.0,136.763860839,136.763860839,0.0,Cash
11348,9.0,0.147222222222,0.25,147.284296274,64.1674781822,2.2,Credit
11349,6.2,0.0708333333333,0.0,115.621026064,252.197724718,1.5,Cash
11350,7.1,0.143888888889,0.0,115.621026064,121.765217175,1.0,Cash
11351,11.4,0.208055555556,0.0,302.957837437,139.074511059,3.5,Cash
11352,19.3,0.3025,0.243005181347,157.477740509,,7.3,Credit
11353,7.8,0.142777777778,0.192307692308,157.477740509,205.936708269,1.8,Credit
11354,4.2,0.0397222222222,0.0,42.750828305,42.750828305,0.6,Cash
11355,7.0,0.136666666667,0.0,205.936708269,147.284296274,1.3,Cash
11356,10.5,0.290555555556,0.0,22.4447877594,42.750828305,2.2,Cash
11357,5.7,0.119444444444,0.0,205.936708269,205.936708269,0.9,Cash
11358,9.7,0.212777777778,0.149484536082,101.184332311,147.284296274,2.9,Credit
11359,7.7,0.161388888889,0.12987012987,252.197724718,170.550403502,1.8,Credit
11360,4.9,0.0877777777778,0.0,147.284296274,147.284296274,0.9,Cash
11361,12.3,0.245833333333,0.0,120.643519106,136.763860839,3.0,Cash
11362,8.1,0.15,0.0,115.621026064,205.936708269,1.9,CASH
11363,9.3,0.222222222222,0.215053763441,170.550403502,94.386319293,2.7,CREDIT
11364,3.3,0.0408333333333,0.0,138.760957512,64.1674781822,0.5,CASH
11365,12.9,0.291388888889,0.259689922481,205.936708269,136.763860839,3.9,CREDIT
11366,9.7,0.2,0.0,94.386319293,101.184332311,2.71,CASH
11367,10.1,0.266666666667,0.0,,302.957837437,2.36,CASH
11368,5.7,0.116666666667,0.350877192982,302.957837437,158.973138597,1.29,Credit
11369,3.7,0.05,0.0,136.763860839,136.763860839,0.4,CASH
11370,7.7,0.1,0.0,101.184332311,,2.57,CASH
11371,4.5,0.05,0.111111111111,205.936708269,157.477740509,0.92,Credit
11372,7.3,0.0666666666667,0.0,121.765217175,158.973138597,1.87,CASH
11373,6.1,0.0833333333333,0.491803278689,158.973138597,111.452010793,1.79,Credit
11374,2.9,0.05,0.0,21.3128239511,21.3128239511,0.3,CASH
11375,3.7,0.0333333333333,0.0,115.621026064,252.197724718,0.64,CASH
11376,4.5,0.0666666666667,0.0,170.550403502,138.760957512,0.88,CASH
11377,23.7,0.416666666667,0.189873417722,158.973138597,,9.69,Credit
11378,5.3,0.116666666667,0.0,27.9386726407,27.9386726407,1.09,CASH
11379,2.5,0.0333333333333,9.0,94.386319293,94.386319293,0.0,Credit
11380,9.7,0.266666666667,0.0,121.765217175,136.763860839,2.27,CASH
11381,7.4,0.161666666667,0.0,121.765217175,119.356719782,1.3,Cash
11382,4.5,0.0666666666667,0.0,121.765217175,94.386319293,0.87,CASH
11383,4.1,0.05,0.0,170.259992779,170.259992779,0.64,CASH
11384,6.1,0.15,0.0,157.477740509,157.477740509,0.92,CASH
11385,10.5,0.233333333333,0.0952380952381,147.284296274,42.750828305,2.82,Credit
11386,6.5,0.116666666667,0.0,170.550403502,147.284296274,1.76,CASH
11387,6.5,0.15,0.0,205.936708269,147.284296274,1.45,CASH
11388,6.5,0.115277777778,0.0,170.550403502,64.1674781822,1.4,Cash
11389,4.1,0.0333333333333,0.0,121.765217175,94.386319293,0.76,CASH
11390,5.8,0.0769444444444,0.0,101.184332311,119.356719782,1.1,Cash
11391,13.3,0.233333333333,0.0,252.197724718,101.184332311,4.99,CASH
11392,25.3,0.397222222222,0.0,21.3128239511,19.8706063692,11.1,No Charge
11393,8.2,0.118888888889,0.0,170.550403502,178.157744482,2.1,Cash
11394,15.4,0.355555555556,0.0,170.259992779,101.184332311,4.4,Cash
11395,17.0,0.3,0.0,170.550403502,19.7708445489,5.9,Cash
11396,7.4,0.145833333333,0.0,147.284296274,111.452010793,1.6,Cash
11397,10.2,0.200555555556,0.0,205.936708269,119.356719782,2.9,Cash
11398,4.9,0.0819444444444,0.0,252.197724718,252.197724718,0.8,Cash
11399,6.5,0.166666666667,0.0,157.477740509,178.157744482,1.21,CASH
11400,8.9,0.233333333333,0.0,252.197724718,208.774085523,1.95,CASH
11401,2.5,0.0166666666667,0.0,111.452010793,111.452010793,0.01,CASH
11402,7.3,0.166666666667,0.41095890411,94.386319293,119.356719782,1.79,Credit
11403,10.9,0.283333333333,0.0,147.284296274,101.184332311,2.66,CASH
11404,5.3,0.0833333333333,0.754716981132,26.7751177863,26.7751177863,1.36,Credit
11405,4.5,0.0666666666667,0.0,,147.284296274,0.69,CASH
11406,45.0,0.0166666666667,0.0,147.284296274,147.284296274,0.07,CASH
11407,13.3,0.283333333333,0.0,147.284296274,150.291550604,4.11,CASH
11408,7.7,0.166666666667,0.0,,238.665860215,1.73,CASH
11409,10.9,0.266666666667,0.0,94.386319293,252.197724718,3.12,CASH
11410,26.9,0.466666666667,0.0,158.973138597,,11.1,CASH
11411,6.5,0.133333333333,0.0,205.936708269,158.973138597,1.48,CASH
11412,15.7,0.316666666667,0.0,53.4850998464,94.386319293,4.99,CASH
11413,5.7,0.133333333333,0.0,121.765217175,119.356719782,0.86,CASH
11414,4.1,0.05,0.0,252.197724718,205.936708269,0.67,CASH
11415,22.9,0.416666666667,0.0,121.765217175,48.0248503838,8.9,CASH
11416,5.3,0.0883333333333,0.0,136.763860839,215.183243508,1.3,Cash
11417,5.3,0.1,0.0,111.452010793,94.386319293,0.72,CASH
11418,7.7,0.0833333333333,0.0,157.477740509,115.621026064,2.6,CASH
11419,3.7,0.0333333333333,0.0,170.550403502,120.643519106,0.65,CASH
11420,4.9,0.0833333333333,0.0,,170.550403502,0.88,CASH
11421,5.7,0.140277777778,0.0,157.477740509,157.477740509,0.6,Cash
11422,5.3,0.114722222222,0.0,170.550403502,170.550403502,0.8,Cash
11423,13.3,0.333333333333,0.0,119.356719782,,4.05,CASH
11424,9.3,0.166666666667,0.0,119.356719782,302.957837437,3.07,CASH
11425,6.1,0.1,0.0,53.4850998464,21.3128239511,1.37,CASH
11426,9.7,0.2,0.0,120.643519106,119.356719782,2.62,CASH
11427,14.1,0.364722222222,0.0,252.197724718,64.1674781822,3.2,Cash
11428,6.2,0.095,0.0,147.284296274,94.386319293,1.3,Cash
11429,5.3,0.102777777778,0.149056603774,252.197724718,158.973138597,0.9,Cash
11430,37.9,0.897777777778,0.0,111.452010793,13.8561974392,14.1,Cash
11431,11.0,0.216666666667,0.181818181818,252.197724718,101.184332311,3.1,Credit
11432,17.8,0.448055555556,0.0,158.973138597,18.731099623,5.0,Cash
11433,10.2,0.184166666667,0.0,21.3128239511,252.197724718,3.1,Cash
11434,6.6,0.0983333333333,0.2,27.9386726407,27.9386726407,1.4,Credit
11435,8.5,0.163611111111,0.249411764706,238.665860215,302.957837437,2.3,Credit
11436,7.3,0.175555555556,0.2,302.957837437,138.760957512,1.4,Credit
11437,7.9,0.182777777778,0.0,115.621026064,94.386319293,1.0,Cash
11438,13.7,0.2925,0.0,22.2377302013,18.8220529801,4.1,Cash
11439,4.5,0.0647222222222,0.0,147.284296274,147.284296274,0.6,Cash
11440,45.0,0.604166666667,0.0,27.7688679245,20.1271082865,19.0,Cash
11441,19.0,0.277777777778,0.0,136.763860839,15.1089989338,7.3,Cash
11442,6.2,0.0813888888889,0.483870967742,147.284296274,302.957837437,1.1,Credit
11443,4.7,0.0444444444444,0.0,302.957837437,205.936708269,0.5,Cash
11444,13.7,0.330833333333,0.0,147.284296274,136.763860839,4.0,Cash
11445,9.3,0.208055555556,0.0,136.763860839,21.3128239511,2.4,Cash
11446,6.9,0.190833333333,0.0,115.621026064,94.386319293,1.3,CASH
11447,10.1,0.279444444444,0.217821782178,139.074511059,101.184332311,2.6,CREDIT
11448,10.9,0.261944444444,0.0,115.621026064,178.157744482,3.0,CASH
11449,8.1,0.183333333333,0.246913580247,119.356719782,215.183243508,2.0,Credit
11450,10.9,0.266666666667,0.0,94.386319293,21.3128239511,2.96,CASH
11451,11.7,0.216666666667,0.0,94.386319293,178.157744482,4.03,CASH
11452,5.7,0.0833333333333,0.0,136.763860839,101.184332311,1.43,CASH
11453,9.3,0.2,0.0,26.7751177863,138.760957512,2.19,CASH
11454,3.7,0.0333333333333,0.0,136.763860839,143.303540904,0.37,CASH
11455,6.5,0.166666666667,0.461538461538,158.973138597,94.386319293,1.13,Credit
11456,11.3,0.3,0.176991150442,138.760957512,26.006206097,3.5,Credit
11457,6.1,0.0833333333333,0.0,178.157744482,252.197724718,1.64,CASH
11458,3.7,0.05,0.0,136.763860839,136.763860839,0.57,CASH
11459,9.3,0.2,0.215053763441,22.4447877594,170.550403502,2.86,Credit
11460,4.5,0.0833333333333,0.0,147.284296274,120.643519106,1.01,CASH
11461,10.5,0.216666666667,0.0,64.1674781822,252.197724718,3.34,CASH
11462,8.1,0.183333333333,0.0,,205.936708269,1.62,CASH
11463,6.1,0.116666666667,0.0,170.259992779,178.157744482,1.21,CASH
11464,4.9,0.0833333333333,0.0,119.356719782,136.763860839,0.79,CASH
11465,6.1,0.116666666667,0.16393442623,252.197724718,111.452010793,1.46,Credit
11466,6.5,0.133333333333,0.0769230769231,302.957837437,157.477740509,1.31,Credit
11467,10.9,0.2,0.0,119.356719782,170.550403502,3.59,CASH
11468,4.5,0.0666666666667,0.0,238.665860215,115.621026064,0.78,CASH
11469,19.7,0.3,0.0,150.291550604,178.157744482,7.93,CASH
11470,10.5,0.565277777778,0.0,302.957837437,170.550403502,3.2,Cash
11471,4.1,0.0333333333333,0.0,119.356719782,115.621026064,0.92,CASH
11472,11.3,0.233333333333,0.0,147.284296274,21.3128239511,3.47,CASH
11473,6.9,0.14,0.0,147.284296274,205.936708269,1.7,Cash
11474,6.9,0.133333333333,0.0,147.284296274,302.957837437,1.96,CASH
11475,7.8,0.184722222222,0.0,252.197724718,147.284296274,1.0,Cash
11476,4.5,0.0833333333333,0.0,120.643519106,252.197724718,0.69,CASH
11477,6.9,0.171111111111,0.0,158.973138597,120.643519106,1.2,Cash
11478,9.3,0.201388888889,0.149462365591,42.750828305,238.665860215,2.4,Credit
11479,4.9,0.0997222222222,0.0,302.957837437,302.957837437,0.6,Cash
11480,8.5,0.188055555556,0.176470588235,139.074511059,147.284296274,2.4,Credit
11481,8.7,0.153055555556,0.0,178.157744482,252.197724718,2.0,Cash
11482,4.6,0.0563888888889,0.15,111.452010793,111.452010793,0.6,Credit
11483,8.1,0.204722222222,0.0,205.936708269,,1.6,Cash
11484,12.3,0.287777777778,0.2,170.550403502,115.621026064,3.0,Credit
11485,29.8,0.374722222222,0.0,18.9772436022,18.9772436022,12.7,Cash
11486,13.1,0.273888888889,0.0,302.957837437,238.665860215,3.4,Cash
11487,5.3,0.0861111111111,0.0,94.386319293,,1.2,Cash
11488,5.4,0.0905555555556,0.0,136.763860839,136.763860839,0.7,Cash
11489,28.5,0.680555555556,0.0,,147.284296274,10.0,Cash
11490,14.7,0.206944444444,0.0,430.402252069,158.973138597,5.0,Cash
11491,19.3,0.271111111111,0.310880829016,178.157744482,15.1089989338,7.6,Credit
11492,68.9,1.14833333333,0.0,158.973138597,111.452010793,29.2,Cash
11493,14.2,0.294166666667,0.0,101.184332311,170.550403502,4.3,Cash
11494,6.1,0.14,0.149180327869,115.621026064,94.386319293,0.9,Credit
11495,5.8,0.0983333333333,0.0,252.197724718,115.621026064,1.0,Cash
11496,4.5,0.0666666666667,0.0,94.386319293,94.386319293,0.95,CASH
11497,6.9,0.116666666667,0.0,26.7751177863,26.006206097,1.45,CASH
11498,14.9,0.216666666667,0.206711409396,21.3128239511,77.6545853926,5.41,Credit
11499,8.1,0.183333333333,0.0,42.750828305,139.074511059,1.8,CASH
11500,8.9,0.183333333333,0.0,121.765217175,147.284296274,2.48,CASH
11501,5.3,0.116666666667,0.188679245283,115.621026064,111.452010793,1.1,Credit
11502,4.5,0.0666666666667,0.0,121.765217175,121.765217175,0.6,CASH
11503,16.5,0.333333333333,0.0,252.197724718,430.402252069,5.57,CASH
11504,7.3,0.166666666667,0.0,94.386319293,139.074511059,1.27,CASH
11505,10.5,0.183333333333,0.0,139.074511059,147.284296274,3.3,CASH
11506,3.7,0.05,0.0,302.957837437,302.957837437,0.47,CASH
11507,45.0,0.65,0.0,147.284296274,27.7688679245,17.82,CASH
11508,15.7,0.35,0.0,120.643519106,24.27830721,5.27,CASH
11509,4.1,0.0619444444444,0.0,,238.665860215,0.5,Cash
11510,7.3,0.166666666667,0.0,121.765217175,101.184332311,1.8,CASH
11511,12.9,0.327222222222,0.149612403101,115.621026064,170.550403502,3.5,Credit
11512,6.1,0.106388888889,0.0,215.183243508,101.184332311,1.5,Cash
11513,13.7,0.233333333333,0.0,111.452010793,28.1894598073,4.76,CASH
11514,4.5,0.0666666666667,0.0,170.550403502,138.760957512,0.87,CASH
11515,5.8,0.095,0.0,64.1674781822,64.1674781822,0.8,Cash
11516,4.5,0.0769444444444,0.0,121.765217175,139.074511059,0.8,Cash
11517,4.1,0.05,0.0,21.3128239511,119.356719782,0.58,CASH
11518,13.3,0.3,0.112781954887,147.284296274,23.4418832441,4.37,Credit
11519,4.5,0.1,0.0,119.356719782,119.356719782,0.67,CASH
11520,17.5,0.373888888889,0.0,94.386319293,18.7725508594,5.7,Cash
11521,7.0,0.121944444444,0.0,121.765217175,119.356719782,1.4,Cash
11522,6.2,0.0994444444444,0.0,139.074511059,94.386319293,1.3,Cash
11523,9.9,0.160833333333,0.0,158.973138597,22.2377302013,2.9,Cash
11524,6.2,0.112222222222,0.0,178.157744482,157.477740509,1.0,Cash
11525,5.8,0.0825,0.0,138.760957512,170.550403502,1.1,Cash
11526,7.3,0.171944444444,0.0,252.197724718,205.936708269,1.3,Cash
11527,37.8,0.682777777778,0.15,115.621026064,21.2284185361,15.2,Credit
11528,7.0,0.145833333333,0.0,119.356719782,42.750828305,1.1,Cash
11529,8.3,0.1675,0.0,,252.197724718,1.4,Cash
11530,3.7,0.0319444444444,0.324324324324,121.765217175,94.386319293,0.6,Credit
11531,11.5,0.231666666667,0.149565217391,26.7751177863,170.550403502,2.9,Credit
11532,6.2,0.0838888888889,0.0,115.621026064,94.386319293,1.2,Cash
11533,8.1,0.198333333333,0.123456790123,101.184332311,111.452010793,1.7,Credit
11534,4.7,0.0561111111111,0.0,138.760957512,138.760957512,0.4,Cash
11535,24.6,0.423055555556,0.2,138.760957512,29.844896045,9.5,Credit
11536,7.5,0.153888888889,0.0,121.765217175,101.184332311,1.2,Cash
11537,11.4,0.2125,0.15,238.665860215,157.477740509,3.6,Credit
11538,11.0,0.185833333333,0.0,22.2377302013,120.643519106,3.5,Cash
11539,12.1,0.28,0.0,94.386319293,215.183243508,3.3,Cash
11540,3.7,0.0597222222222,0.0,178.157744482,,0.4,CASH
11541,5.7,0.123055555556,0.0,178.157744482,157.477740509,1.1,CASH
11542,10.1,0.211388888889,0.0,115.621026064,170.550403502,3.4,CASH
11543,8.1,0.15,0.0,121.765217175,143.303540904,2.05,CASH
11544,5.3,0.1,0.0,178.157744482,157.477740509,0.92,CASH
11545,7.7,0.166666666667,0.0,147.284296274,138.760957512,1.77,CASH
11546,9.7,0.283333333333,0.0,94.386319293,147.284296274,1.7,CASH
11547,5.7,0.116666666667,0.0,147.284296274,120.643519106,1.03,CASH
11548,22.1,0.55,0.0904977375566,139.074511059,24.27830721,7.38,Credit
11549,11.3,0.25,0.0,64.1674781822,147.284296274,3.21,CASH
11550,2.5,0.0,2.8,252.197724718,252.197724718,0.0,Credit
11551,4.1,0.0666666666667,0.0,22.2377302013,22.2377302013,0.37,CASH
11552,10.5,0.283333333333,0.0,94.386319293,252.197724718,1.99,CASH
11553,10.1,0.166666666667,0.0990099009901,119.356719782,302.957837437,3.44,Credit
11554,10.1,0.25,0.0,101.184332311,158.973138597,2.47,CASH
11555,16.5,0.35,0.0,101.184332311,25.0448386218,5.08,CASH
11556,8.5,0.2,0.0,111.452010793,147.284296274,2.06,CASH
11557,9.7,0.216666666667,0.0,115.621026064,157.477740509,2.65,CASH
11558,11.7,0.333333333333,0.0,138.760957512,94.386319293,2.54,CASH
11559,4.5,0.0833333333333,0.0,115.621026064,94.386319293,0.73,CASH
11560,12.5,0.233333333333,0.0,12.5355912936,13.3685627341,4.53,CASH
11561,7.7,0.116666666667,0.0,178.157744482,170.550403502,1.95,CASH
11562,8.2,0.208333333333,0.0,252.197724718,147.284296274,1.2,Cash
11563,40.5,0.433333333333,0.0493827160494,27.7688679245,22.4447877594,18.44,Credit
11564,16.6,0.159166666667,0.0,147.284296274,101.184332311,3.2,Cash
11565,4.9,0.0833333333333,0.0,,138.760957512,0.73,CASH
11566,6.5,0.14,0.153846153846,170.550403502,238.665860215,1.1,Credit
